id,timestamp,org,job_title
157,2020-04-01,O5,J2
160,2020-04-01,O5,J2
173,2020-04-01,O5,J2
177,2020-04-01,O5,J2
208,2020-04-01,O5,J2
237,2020-04-01,O5,J2
321,2020-04-01,O5,J2
389,2020-04-01,O5,J2
402,2020-04-01,O5,J2
508,2020-04-01,O5,J2
596,2020-04-01,O5,J2
801,2020-04-01,O5,J2
816,2020-04-01,O5,J2
871,2020-04-01,O5,J2
895,2020-04-01,O5,J2
968,2020-04-01,O5,J2
1057,2020-04-01,O5,J2
1080,2020-04-01,O5,J2
1135,2020-04-01,O5,J2
1189,2020-04-01,O5,J2
1198,2020-04-01,O5,J2
1257,2020-04-01,O5,J2
1262,2020-04-01,O5,J2
1403,2020-04-01,O5,J2
1425,2020-04-01,O5,J2
1471,2020-04-01,O5,J2
1589,2020-04-01,O5,J2
1733,2020-04-01,O5,J2
1810,2020-04-01,O5,J2
1995,2020-04-01,O5,J2
2024,2020-04-01,O5,J2
2044,2020-04-01,O5,J2
2062,2020-04-01,O5,J2
2088,2020-04-01,O5,J2
2107,2020-04-01,O5,J2
2280,2020-04-01,O5,J2
2323,2020-04-01,O5,J2
2332,2020-04-01,O5,J2
2470,2020-04-01,O5,J2
2507,2020-04-01,O5,J2
2606,2020-04-01,O5,J2
2621,2020-04-01,O5,J2
2678,2020-04-01,O5,J2
2745,2020-04-01,O5,J2
2785,2020-04-01,O5,J2
2802,2020-04-01,O5,J2
2838,2020-04-01,O5,J2
2893,2020-04-01,O5,J2
2935,2020-04-01,O5,J2
3002,2020-04-01,O5,J2
3009,2020-04-01,O5,J2
3046,2020-04-01,O5,J2
3097,2020-04-01,O5,J2
3135,2020-04-01,O5,J2
3153,2020-04-01,O5,J2
3265,2020-04-01,O5,J2
3319,2020-04-01,O5,J2
3436,2020-04-01,O5,J2
3495,2020-04-01,O5,J2
3536,2020-04-01,O5,J2
3626,2020-04-01,O5,J2
3705,2020-04-01,O5,J2
3760,2020-04-01,O5,J2
3804,2020-04-01,O5,J2
3840,2020-04-01,O5,J2
3890,2020-04-01,O5,J2
3957,2020-04-01,O5,J2
4006,2020-04-01,O5,J2
4035,2020-04-01,O5,J2
4079,2020-04-01,O5,J2
4143,2020-04-01,O5,J2
4193,2020-04-01,O5,J2
4320,2020-04-01,O5,J2
4422,2020-04-01,O5,J2
4566,2020-04-01,O5,J2
4567,2020-04-01,O5,J2
4664,2020-04-01,O5,J2
4709,2020-04-01,O5,J2
4736,2020-04-01,O5,J2
4759,2020-04-01,O5,J2
4772,2020-04-01,O5,J2
4954,2020-04-01,O5,J2
4988,2020-04-01,O5,J2
4989,2020-04-01,O5,J2
114,2020-04-01,O5,J3
150,2020-04-01,O5,J3
312,2020-04-01,O5,J3
373,2020-04-01,O5,J3
472,2020-04-01,O5,J3
565,2020-04-01,O5,J3
607,2020-04-01,O5,J3
625,2020-04-01,O5,J3
630,2020-04-01,O5,J3
687,2020-04-01,O5,J3
851,2020-04-01,O5,J3
864,2020-04-01,O5,J3
927,2020-04-01,O5,J3
946,2020-04-01,O5,J3
1000,2020-04-01,O5,J3
1006,2020-04-01,O5,J3
1027,2020-04-01,O5,J3
1063,2020-04-01,O5,J3
1096,2020-04-01,O5,J3
1125,2020-04-01,O5,J3
1188,2020-04-01,O5,J3
1214,2020-04-01,O5,J3
1236,2020-04-01,O5,J3
1346,2020-04-01,O5,J3
1374,2020-04-01,O5,J3
1420,2020-04-01,O5,J3
1436,2020-04-01,O5,J3
1515,2020-04-01,O5,J3
1516,2020-04-01,O5,J3
1773,2020-04-01,O5,J3
1796,2020-04-01,O5,J3
1803,2020-04-01,O5,J3
1830,2020-04-01,O5,J3
1907,2020-04-01,O5,J3
1934,2020-04-01,O5,J3
1992,2020-04-01,O5,J3
2073,2020-04-01,O5,J3
2520,2020-04-01,O5,J3
2527,2020-04-01,O5,J3
2557,2020-04-01,O5,J3
2632,2020-04-01,O5,J3
2712,2020-04-01,O5,J3
2888,2020-04-01,O5,J3
3155,2020-04-01,O5,J3
3173,2020-04-01,O5,J3
3203,2020-04-01,O5,J3
3233,2020-04-01,O5,J3
3396,2020-04-01,O5,J3
3552,2020-04-01,O5,J3
3592,2020-04-01,O5,J3
3656,2020-04-01,O5,J3
3672,2020-04-01,O5,J3
3748,2020-04-01,O5,J3
3805,2020-04-01,O5,J3
3857,2020-04-01,O5,J3
3928,2020-04-01,O5,J3
3988,2020-04-01,O5,J3
4024,2020-04-01,O5,J3
4034,2020-04-01,O5,J3
4063,2020-04-01,O5,J3
4073,2020-04-01,O5,J3
4157,2020-04-01,O5,J3
4258,2020-04-01,O5,J3
4324,2020-04-01,O5,J3
4380,2020-04-01,O5,J3
4399,2020-04-01,O5,J3
4427,2020-04-01,O5,J3
4428,2020-04-01,O5,J3
4489,2020-04-01,O5,J3
4587,2020-04-01,O5,J3
4657,2020-04-01,O5,J3
4710,2020-04-01,O5,J3
4737,2020-04-01,O5,J3
4804,2020-04-01,O5,J3
106,2020-04-01,O5,J4
258,2020-04-01,O5,J4
398,2020-04-01,O5,J4
533,2020-04-01,O5,J4
577,2020-04-01,O5,J4
593,2020-04-01,O5,J4
804,2020-04-01,O5,J4
819,2020-04-01,O5,J4
856,2020-04-01,O5,J4
905,2020-04-01,O5,J4
942,2020-04-01,O5,J4
1003,2020-04-01,O5,J4
1169,2020-04-01,O5,J4
1332,2020-04-01,O5,J4
1354,2020-04-01,O5,J4
1588,2020-04-01,O5,J4
1661,2020-04-01,O5,J4
1836,2020-04-01,O5,J4
1919,2020-04-01,O5,J4
1982,2020-04-01,O5,J4
2043,2020-04-01,O5,J4
2045,2020-04-01,O5,J4
2067,2020-04-01,O5,J4
2349,2020-04-01,O5,J4
2468,2020-04-01,O5,J4
2650,2020-04-01,O5,J4
2661,2020-04-01,O5,J4
2714,2020-04-01,O5,J4
2846,2020-04-01,O5,J4
2872,2020-04-01,O5,J4
2947,2020-04-01,O5,J4
2949,2020-04-01,O5,J4
3068,2020-04-01,O5,J4
3212,2020-04-01,O5,J4
3300,2020-04-01,O5,J4
3421,2020-04-01,O5,J4
3455,2020-04-01,O5,J4
3469,2020-04-01,O5,J4
3562,2020-04-01,O5,J4
3577,2020-04-01,O5,J4
3775,2020-04-01,O5,J4
3962,2020-04-01,O5,J4
4003,2020-04-01,O5,J4
4023,2020-04-01,O5,J4
4120,2020-04-01,O5,J4
4263,2020-04-01,O5,J4
4364,2020-04-01,O5,J4
4376,2020-04-01,O5,J4
4388,2020-04-01,O5,J4
4456,2020-04-01,O5,J4
4466,2020-04-01,O5,J4
4563,2020-04-01,O5,J4
4728,2020-04-01,O5,J4
4738,2020-04-01,O5,J4
4771,2020-04-01,O5,J4
4778,2020-04-01,O5,J4
4890,2020-04-01,O5,J4
4911,2020-04-01,O5,J4
4952,2020-04-01,O5,J4
4991,2020-04-01,O5,J4
18,2020-04-01,O5,J5
31,2020-04-01,O5,J5
87,2020-04-01,O5,J5
112,2020-04-01,O5,J5
183,2020-04-01,O5,J5
187,2020-04-01,O5,J5
219,2020-04-01,O5,J5
234,2020-04-01,O5,J5
251,2020-04-01,O5,J5
254,2020-04-01,O5,J5
268,2020-04-01,O5,J5
353,2020-04-01,O5,J5
354,2020-04-01,O5,J5
438,2020-04-01,O5,J5
475,2020-04-01,O5,J5
493,2020-04-01,O5,J5
506,2020-04-01,O5,J5
514,2020-04-01,O5,J5
537,2020-04-01,O5,J5
599,2020-04-01,O5,J5
643,2020-04-01,O5,J5
648,2020-04-01,O5,J5
655,2020-04-01,O5,J5
811,2020-04-01,O5,J5
846,2020-04-01,O5,J5
919,2020-04-01,O5,J5
933,2020-04-01,O5,J5
1205,2020-04-01,O5,J5
1331,2020-04-01,O5,J5
1359,2020-04-01,O5,J5
1465,2020-04-01,O5,J5
1629,2020-04-01,O5,J5
1668,2020-04-01,O5,J5
1671,2020-04-01,O5,J5
1698,2020-04-01,O5,J5
1789,2020-04-01,O5,J5
1797,2020-04-01,O5,J5
1897,2020-04-01,O5,J5
2281,2020-04-01,O5,J5
2282,2020-04-01,O5,J5
2313,2020-04-01,O5,J5
2336,2020-04-01,O5,J5
2449,2020-04-01,O5,J5
2465,2020-04-01,O5,J5
2577,2020-04-01,O5,J5
2713,2020-04-01,O5,J5
2795,2020-04-01,O5,J5
2805,2020-04-01,O5,J5
2903,2020-04-01,O5,J5
2950,2020-04-01,O5,J5
2969,2020-04-01,O5,J5
2984,2020-04-01,O5,J5
3058,2020-04-01,O5,J5
3081,2020-04-01,O5,J5
3119,2020-04-01,O5,J5
3221,2020-04-01,O5,J5
3251,2020-04-01,O5,J5
3252,2020-04-01,O5,J5
3338,2020-04-01,O5,J5
3441,2020-04-01,O5,J5
3658,2020-04-01,O5,J5
3686,2020-04-01,O5,J5
3803,2020-04-01,O5,J5
3975,2020-04-01,O5,J5
4015,2020-04-01,O5,J5
4042,2020-04-01,O5,J5
4154,2020-04-01,O5,J5
4215,2020-04-01,O5,J5
4386,2020-04-01,O5,J5
4435,2020-04-01,O5,J5
4532,2020-04-01,O5,J5
4555,2020-04-01,O5,J5
4599,2020-04-01,O5,J5
4607,2020-04-01,O5,J5
4624,2020-04-01,O5,J5
4671,2020-04-01,O5,J5
4692,2020-04-01,O5,J5
4711,2020-04-01,O5,J5
4774,2020-04-01,O5,J5
4824,2020-04-01,O5,J5
4845,2020-04-01,O5,J5
4863,2020-04-01,O5,J5
4868,2020-04-01,O5,J5
4927,2020-04-01,O5,J5
4930,2020-04-01,O5,J5
4971,2020-04-01,O5,J5
4,2020-05-01,O1,J1
139,2020-05-01,O1,J1
166,2020-05-01,O1,J1
181,2020-05-01,O1,J1
190,2020-05-01,O1,J1
227,2020-05-01,O1,J1
236,2020-05-01,O1,J1
240,2020-05-01,O1,J1
246,2020-05-01,O1,J1
248,2020-05-01,O1,J1
274,2020-05-01,O1,J1
343,2020-05-01,O1,J1
392,2020-05-01,O1,J1
737,2020-05-01,O1,J1
979,2020-05-01,O1,J1
1079,2020-05-01,O1,J1
1088,2020-05-01,O1,J1
1139,2020-05-01,O1,J1
1172,2020-05-01,O1,J1
1379,2020-05-01,O1,J1
1447,2020-05-01,O1,J1
1520,2020-05-01,O1,J1
1607,2020-05-01,O1,J1
1621,2020-05-01,O1,J1
1685,2020-05-01,O1,J1
1688,2020-05-01,O1,J1
1723,2020-05-01,O1,J1
1728,2020-05-01,O1,J1
1862,2020-05-01,O1,J1
1910,2020-05-01,O1,J1
1927,2020-05-01,O1,J1
2143,2020-05-01,O1,J1
2253,2020-05-01,O1,J1
2256,2020-05-01,O1,J1
2298,2020-05-01,O1,J1
2499,2020-05-01,O1,J1
2596,2020-05-01,O1,J1
2791,2020-05-01,O1,J1
2911,2020-05-01,O1,J1
3140,2020-05-01,O1,J1
3160,2020-05-01,O1,J1
3263,2020-05-01,O1,J1
3302,2020-05-01,O1,J1
3540,2020-05-01,O1,J1
3609,2020-05-01,O1,J1
3637,2020-05-01,O1,J1
3655,2020-05-01,O1,J1
3772,2020-05-01,O1,J1
3830,2020-05-01,O1,J1
4026,2020-05-01,O1,J1
4030,2020-05-01,O1,J1
4084,2020-05-01,O1,J1
4130,2020-05-01,O1,J1
4209,2020-05-01,O1,J1
4330,2020-05-01,O1,J1
4361,2020-05-01,O1,J1
4411,2020-05-01,O1,J1
4420,2020-05-01,O1,J1
4468,2020-05-01,O1,J1
4490,2020-05-01,O1,J1
4547,2020-05-01,O1,J1
4574,2020-05-01,O1,J1
4592,2020-05-01,O1,J1
4735,2020-05-01,O1,J1
4937,2020-05-01,O1,J1
4990,2020-05-01,O1,J1
16,2020-05-01,O1,J2
69,2020-05-01,O1,J2
152,2020-05-01,O1,J2
194,2020-05-01,O1,J2
292,2020-05-01,O1,J2
294,2020-05-01,O1,J2
295,2020-05-01,O1,J2
346,2020-05-01,O1,J2
389,2020-05-01,O1,J2
413,2020-05-01,O1,J2
474,2020-05-01,O1,J2
487,2020-05-01,O1,J2
659,2020-05-01,O1,J2
663,2020-05-01,O1,J2
665,2020-05-01,O1,J2
685,2020-05-01,O1,J2
702,2020-05-01,O1,J2
806,2020-05-01,O1,J2
855,2020-05-01,O1,J2
936,2020-05-01,O1,J2
969,2020-05-01,O1,J2
1114,2020-05-01,O1,J2
1160,2020-05-01,O1,J2
1184,2020-05-01,O1,J2
1200,2020-05-01,O1,J2
1216,2020-05-01,O1,J2
1667,2020-05-01,O1,J2
1846,2020-05-01,O1,J2
1933,2020-05-01,O1,J2
1945,2020-05-01,O1,J2
1955,2020-05-01,O1,J2
1988,2020-05-01,O1,J2
1997,2020-05-01,O1,J2
2078,2020-05-01,O1,J2
2239,2020-05-01,O1,J2
2348,2020-05-01,O1,J2
2358,2020-05-01,O1,J2
2399,2020-05-01,O1,J2
2420,2020-05-01,O1,J2
2501,2020-05-01,O1,J2
2505,2020-05-01,O1,J2
2537,2020-05-01,O1,J2
2546,2020-05-01,O1,J2
2635,2020-05-01,O1,J2
2649,2020-05-01,O1,J2
2685,2020-05-01,O1,J2
2797,2020-05-01,O1,J2
2798,2020-05-01,O1,J2
2829,2020-05-01,O1,J2
2864,2020-05-01,O1,J2
3016,2020-05-01,O1,J2
3092,2020-05-01,O1,J2
3098,2020-05-01,O1,J2
3114,2020-05-01,O1,J2
3122,2020-05-01,O1,J2
3153,2020-05-01,O1,J2
3294,2020-05-01,O1,J2
3339,2020-05-01,O1,J2
3350,2020-05-01,O1,J2
3382,2020-05-01,O1,J2
3399,2020-05-01,O1,J2
3457,2020-05-01,O1,J2
3708,2020-05-01,O1,J2
3719,2020-05-01,O1,J2
3801,2020-05-01,O1,J2
3916,2020-05-01,O1,J2
3950,2020-05-01,O1,J2
3954,2020-05-01,O1,J2
3971,2020-05-01,O1,J2
4175,2020-05-01,O1,J2
4202,2020-05-01,O1,J2
4205,2020-05-01,O1,J2
4289,2020-05-01,O1,J2
4318,2020-05-01,O1,J2
4331,2020-05-01,O1,J2
4370,2020-05-01,O1,J2
4406,2020-05-01,O1,J2
4458,2020-05-01,O1,J2
4459,2020-05-01,O1,J2
4464,2020-05-01,O1,J2
4517,2020-05-01,O1,J2
4535,2020-05-01,O1,J2
4757,2020-05-01,O1,J2
4777,2020-05-01,O1,J2
4827,2020-05-01,O1,J2
4946,2020-05-01,O1,J2
4963,2020-05-01,O1,J2
4972,2020-05-01,O1,J2
145,2020-05-01,O1,J3
155,2020-05-01,O1,J3
184,2020-05-01,O1,J3
334,2020-05-01,O1,J3
660,2020-05-01,O1,J3
843,2020-05-01,O1,J3
849,2020-05-01,O1,J3
859,2020-05-01,O1,J3
949,2020-05-01,O1,J3
1020,2020-05-01,O1,J3
1069,2020-05-01,O1,J3
1092,2020-05-01,O1,J3
1101,2020-05-01,O1,J3
1138,2020-05-01,O1,J3
1170,2020-05-01,O1,J3
1179,2020-05-01,O1,J3
1319,2020-05-01,O1,J3
1387,2020-05-01,O1,J3
1424,2020-05-01,O1,J3
1446,2020-05-01,O1,J3
1455,2020-05-01,O1,J3
1483,2020-05-01,O1,J3
1508,2020-05-01,O1,J3
1530,2020-05-01,O1,J3
1762,2020-05-01,O1,J3
1793,2020-05-01,O1,J3
2097,2020-05-01,O1,J3
2153,2020-05-01,O1,J3
2212,2020-05-01,O1,J3
2258,2020-05-01,O1,J3
2312,2020-05-01,O1,J3
2370,2020-05-01,O1,J3
2436,2020-05-01,O1,J3
2477,2020-05-01,O1,J3
2548,2020-05-01,O1,J3
2568,2020-05-01,O1,J3
2570,2020-05-01,O1,J3
2603,2020-05-01,O1,J3
2707,2020-05-01,O1,J3
2775,2020-05-01,O1,J3
2778,2020-05-01,O1,J3
2889,2020-05-01,O1,J3
2939,2020-05-01,O1,J3
3034,2020-05-01,O1,J3
3086,2020-05-01,O1,J3
3130,2020-05-01,O1,J3
3220,2020-05-01,O1,J3
3391,2020-05-01,O1,J3
3487,2020-05-01,O1,J3
3554,2020-05-01,O1,J3
3597,2020-05-01,O1,J3
3672,2020-05-01,O1,J3
3678,2020-05-01,O1,J3
3758,2020-05-01,O1,J3
3824,2020-05-01,O1,J3
3892,2020-05-01,O1,J3
3901,2020-05-01,O1,J3
3920,2020-05-01,O1,J3
3952,2020-05-01,O1,J3
3970,2020-05-01,O1,J3
4078,2020-05-01,O1,J3
4114,2020-05-01,O1,J3
4185,2020-05-01,O1,J3
4266,2020-05-01,O1,J3
4280,2020-05-01,O1,J3
4290,2020-05-01,O1,J3
4359,2020-05-01,O1,J3
4380,2020-05-01,O1,J3
4447,2020-05-01,O1,J3
4454,2020-05-01,O1,J3
4482,2020-05-01,O1,J3
4483,2020-05-01,O1,J3
4499,2020-05-01,O1,J3
4554,2020-05-01,O1,J3
4602,2020-05-01,O1,J3
4659,2020-05-01,O1,J3
4679,2020-05-01,O1,J3
4680,2020-05-01,O1,J3
4683,2020-05-01,O1,J3
4705,2020-05-01,O1,J3
4740,2020-05-01,O1,J3
4749,2020-05-01,O1,J3
4754,2020-05-01,O1,J3
4766,2020-05-01,O1,J3
4893,2020-05-01,O1,J3
4922,2020-05-01,O1,J3
4986,2020-05-01,O1,J3
50,2020-05-01,O1,J4
71,2020-05-01,O1,J4
167,2020-05-01,O1,J4
329,2020-05-01,O1,J4
447,2020-05-01,O1,J4
526,2020-05-01,O1,J4
591,2020-05-01,O1,J4
649,2020-05-01,O1,J4
652,2020-05-01,O1,J4
709,2020-05-01,O1,J4
853,2020-05-01,O1,J4
934,2020-05-01,O1,J4
1052,2020-05-01,O1,J4
1090,2020-05-01,O1,J4
1091,2020-05-01,O1,J4
1226,2020-05-01,O1,J4
1272,2020-05-01,O1,J4
1283,2020-05-01,O1,J4
1304,2020-05-01,O1,J4
1326,2020-05-01,O1,J4
1347,2020-05-01,O1,J4
1365,2020-05-01,O1,J4
1631,2020-05-01,O1,J4
1744,2020-05-01,O1,J4
1855,2020-05-01,O1,J4
1902,2020-05-01,O1,J4
1947,2020-05-01,O1,J4
2001,2020-05-01,O1,J4
2063,2020-05-01,O1,J4
2119,2020-05-01,O1,J4
2128,2020-05-01,O1,J4
2217,2020-05-01,O1,J4
2302,2020-05-01,O1,J4
2303,2020-05-01,O1,J4
2357,2020-05-01,O1,J4
2365,2020-05-01,O1,J4
2467,2020-05-01,O1,J4
2513,2020-05-01,O1,J4
2532,2020-05-01,O1,J4
2597,2020-05-01,O1,J4
2793,2020-05-01,O1,J4
2870,2020-05-01,O1,J4
2993,2020-05-01,O1,J4
3008,2020-05-01,O1,J4
3014,2020-05-01,O1,J4
3015,2020-05-01,O1,J4
3050,2020-05-01,O1,J4
3198,2020-05-01,O1,J4
3219,2020-05-01,O1,J4
3256,2020-05-01,O1,J4
3418,2020-05-01,O1,J4
3622,2020-05-01,O1,J4
3674,2020-05-01,O1,J4
3687,2020-05-01,O1,J4
3768,2020-05-01,O1,J4
3773,2020-05-01,O1,J4
3823,2020-05-01,O1,J4
3931,2020-05-01,O1,J4
4032,2020-05-01,O1,J4
4061,2020-05-01,O1,J4
4101,2020-05-01,O1,J4
4147,2020-05-01,O1,J4
4279,2020-05-01,O1,J4
4287,2020-05-01,O1,J4
4300,2020-05-01,O1,J4
4309,2020-05-01,O1,J4
4462,2020-05-01,O1,J4
4665,2020-05-01,O1,J4
4726,2020-05-01,O1,J4
4782,2020-05-01,O1,J4
4809,2020-05-01,O1,J4
4849,2020-05-01,O1,J4
4974,2020-05-01,O1,J4
13,2020-05-01,O1,J5
204,2020-05-01,O1,J5
225,2020-05-01,O1,J5
267,2020-05-01,O1,J5
379,2020-05-01,O1,J5
380,2020-05-01,O1,J5
681,2020-05-01,O1,J5
771,2020-05-01,O1,J5
775,2020-05-01,O1,J5
796,2020-05-01,O1,J5
803,2020-05-01,O1,J5
845,2020-05-01,O1,J5
1022,2020-05-01,O1,J5
1036,2020-05-01,O1,J5
1255,2020-05-01,O1,J5
1294,2020-05-01,O1,J5
1322,2020-05-01,O1,J5
1369,2020-05-01,O1,J5
1396,2020-05-01,O1,J5
1433,2020-05-01,O1,J5
1524,2020-05-01,O1,J5
1557,2020-05-01,O1,J5
1567,2020-05-01,O1,J5
1617,2020-05-01,O1,J5
1715,2020-05-01,O1,J5
1731,2020-05-01,O1,J5
1783,2020-05-01,O1,J5
1800,2020-05-01,O1,J5
1807,2020-05-01,O1,J5
1909,2020-05-01,O1,J5
1968,2020-05-01,O1,J5
2033,2020-05-01,O1,J5
2100,2020-05-01,O1,J5
2340,2020-05-01,O1,J5
2418,2020-05-01,O1,J5
2506,2020-05-01,O1,J5
2524,2020-05-01,O1,J5
2534,2020-05-01,O1,J5
2615,2020-05-01,O1,J5
2652,2020-05-01,O1,J5
2836,2020-05-01,O1,J5
2895,2020-05-01,O1,J5
2913,2020-05-01,O1,J5
3071,2020-05-01,O1,J5
3093,2020-05-01,O1,J5
3129,2020-05-01,O1,J5
3245,2020-05-01,O1,J5
3249,2020-05-01,O1,J5
3312,2020-05-01,O1,J5
3337,2020-05-01,O1,J5
3353,2020-05-01,O1,J5
3541,2020-05-01,O1,J5
3600,2020-05-01,O1,J5
3683,2020-05-01,O1,J5
3781,2020-05-01,O1,J5
3786,2020-05-01,O1,J5
3826,2020-05-01,O1,J5
3966,2020-05-01,O1,J5
4135,2020-05-01,O1,J5
4230,2020-05-01,O1,J5
4243,2020-05-01,O1,J5
4306,2020-05-01,O1,J5
4374,2020-05-01,O1,J5
4396,2020-05-01,O1,J5
4421,2020-05-01,O1,J5
4449,2020-05-01,O1,J5
4521,2020-05-01,O1,J5
4539,2020-05-01,O1,J5
4596,2020-05-01,O1,J5
4622,2020-05-01,O1,J5
4638,2020-05-01,O1,J5
4696,2020-05-01,O1,J5
4698,2020-05-01,O1,J5
4708,2020-05-01,O1,J5
4722,2020-05-01,O1,J5
4762,2020-05-01,O1,J5
4791,2020-05-01,O1,J5
4935,2020-05-01,O1,J5
4978,2020-05-01,O1,J5
77,2020-05-01,O2,J1
94,2020-05-01,O2,J1
201,2020-05-01,O2,J1
242,2020-05-01,O2,J1
284,2020-05-01,O2,J1
320,2020-05-01,O2,J1
326,2020-05-01,O2,J1
480,2020-05-01,O2,J1
557,2020-05-01,O2,J1
568,2020-05-01,O2,J1
572,2020-05-01,O2,J1
616,2020-05-01,O2,J1
623,2020-05-01,O2,J1
639,2020-05-01,O2,J1
782,2020-05-01,O2,J1
852,2020-05-01,O2,J1
972,2020-05-01,O2,J1
990,2020-05-01,O2,J1
991,2020-05-01,O2,J1
994,2020-05-01,O2,J1
1108,2020-05-01,O2,J1
1150,2020-05-01,O2,J1
1171,2020-05-01,O2,J1
1253,2020-05-01,O2,J1
1330,2020-05-01,O2,J1
1460,2020-05-01,O2,J1
1718,2020-05-01,O2,J1
1732,2020-05-01,O2,J1
1750,2020-05-01,O2,J1
1975,2020-05-01,O2,J1
2064,2020-05-01,O2,J1
2205,2020-05-01,O2,J1
2441,2020-05-01,O2,J1
2504,2020-05-01,O2,J1
2636,2020-05-01,O2,J1
2700,2020-05-01,O2,J1
2770,2020-05-01,O2,J1
2859,2020-05-01,O2,J1
2917,2020-05-01,O2,J1
2937,2020-05-01,O2,J1
3012,2020-05-01,O2,J1
3051,2020-05-01,O2,J1
3104,2020-05-01,O2,J1
3159,2020-05-01,O2,J1
3253,2020-05-01,O2,J1
3341,2020-05-01,O2,J1
3364,2020-05-01,O2,J1
3407,2020-05-01,O2,J1
3437,2020-05-01,O2,J1
3561,2020-05-01,O2,J1
3621,2020-05-01,O2,J1
3693,2020-05-01,O2,J1
3813,2020-05-01,O2,J1
3844,2020-05-01,O2,J1
3880,2020-05-01,O2,J1
3933,2020-05-01,O2,J1
4050,2020-05-01,O2,J1
4133,2020-05-01,O2,J1
4165,2020-05-01,O2,J1
4232,2020-05-01,O2,J1
4613,2020-05-01,O2,J1
4677,2020-05-01,O2,J1
4712,2020-05-01,O2,J1
4718,2020-05-01,O2,J1
4730,2020-05-01,O2,J1
4731,2020-05-01,O2,J1
4789,2020-05-01,O2,J1
4847,2020-05-01,O2,J1
4923,2020-05-01,O2,J1
5000,2020-05-01,O2,J1
12,2020-05-01,O2,J2
125,2020-05-01,O2,J2
140,2020-05-01,O2,J2
165,2020-05-01,O2,J2
209,2020-05-01,O2,J2
212,2020-05-01,O2,J2
390,2020-05-01,O2,J2
425,2020-05-01,O2,J2
542,2020-05-01,O2,J2
701,2020-05-01,O2,J2
758,2020-05-01,O2,J2
868,2020-05-01,O2,J2
883,2020-05-01,O2,J2
1204,2020-05-01,O2,J2
1305,2020-05-01,O2,J2
1404,2020-05-01,O2,J2
1470,2020-05-01,O2,J2
1541,2020-05-01,O2,J2
1565,2020-05-01,O2,J2
1636,2020-05-01,O2,J2
1652,2020-05-01,O2,J2
1736,2020-05-01,O2,J2
1799,2020-05-01,O2,J2
1833,2020-05-01,O2,J2
1839,2020-05-01,O2,J2
1849,2020-05-01,O2,J2
1893,2020-05-01,O2,J2
1921,2020-05-01,O2,J2
1930,2020-05-01,O2,J2
2025,2020-05-01,O2,J2
2144,2020-05-01,O2,J2
2162,2020-05-01,O2,J2
2266,2020-05-01,O2,J2
2273,2020-05-01,O2,J2
2296,2020-05-01,O2,J2
2381,2020-05-01,O2,J2
2435,2020-05-01,O2,J2
2481,2020-05-01,O2,J2
2757,2020-05-01,O2,J2
2771,2020-05-01,O2,J2
2833,2020-05-01,O2,J2
2884,2020-05-01,O2,J2
3013,2020-05-01,O2,J2
3023,2020-05-01,O2,J2
3161,2020-05-01,O2,J2
3217,2020-05-01,O2,J2
3228,2020-05-01,O2,J2
3351,2020-05-01,O2,J2
3383,2020-05-01,O2,J2
3473,2020-05-01,O2,J2
3654,2020-05-01,O2,J2
3663,2020-05-01,O2,J2
3712,2020-05-01,O2,J2
3739,2020-05-01,O2,J2
3755,2020-05-01,O2,J2
3796,2020-05-01,O2,J2
3832,2020-05-01,O2,J2
3863,2020-05-01,O2,J2
3917,2020-05-01,O2,J2
3929,2020-05-01,O2,J2
3958,2020-05-01,O2,J2
4170,2020-05-01,O2,J2
4316,2020-05-01,O2,J2
4404,2020-05-01,O2,J2
4417,2020-05-01,O2,J2
4479,2020-05-01,O2,J2
4600,2020-05-01,O2,J2
4646,2020-05-01,O2,J2
4701,2020-05-01,O2,J2
4761,2020-05-01,O2,J2
4834,2020-05-01,O2,J2
4842,2020-05-01,O2,J2
4909,2020-05-01,O2,J2
4936,2020-05-01,O2,J2
4956,2020-05-01,O2,J2
45,2020-05-01,O2,J3
230,2020-05-01,O2,J3
256,2020-05-01,O2,J3
261,2020-05-01,O2,J3
332,2020-05-01,O2,J3
333,2020-05-01,O2,J3
342,2020-05-01,O2,J3
352,2020-05-01,O2,J3
355,2020-05-01,O2,J3
513,2020-05-01,O2,J3
515,2020-05-01,O2,J3
697,2020-05-01,O2,J3
724,2020-05-01,O2,J3
809,2020-05-01,O2,J3
833,2020-05-01,O2,J3
836,2020-05-01,O2,J3
861,2020-05-01,O2,J3
1024,2020-05-01,O2,J3
1073,2020-05-01,O2,J3
1241,2020-05-01,O2,J3
1345,2020-05-01,O2,J3
1353,2020-05-01,O2,J3
1408,2020-05-01,O2,J3
1450,2020-05-01,O2,J3
1499,2020-05-01,O2,J3
1535,2020-05-01,O2,J3
1562,2020-05-01,O2,J3
1703,2020-05-01,O2,J3
1714,2020-05-01,O2,J3
1759,2020-05-01,O2,J3
1865,2020-05-01,O2,J3
1892,2020-05-01,O2,J3
1894,2020-05-01,O2,J3
1953,2020-05-01,O2,J3
2188,2020-05-01,O2,J3
2210,2020-05-01,O2,J3
2292,2020-05-01,O2,J3
2301,2020-05-01,O2,J3
2307,2020-05-01,O2,J3
2410,2020-05-01,O2,J3
2424,2020-05-01,O2,J3
2440,2020-05-01,O2,J3
2527,2020-05-01,O2,J3
